id,title,description,price,language,url,full_text,category
286324,Правление Екатерина  II (1762–1796),"Этот курс посвящён правлению Екатерины II (1762–1796). В разделе внутренней политики рассматриваются просвещённый абсолютизм, «Наказ» и Уложенная комиссия, усиление крепостного права, Жалованная грамота дворянству, восстание Пугачёва и губернская реформа. В разделе внешней политики изучаются Русско-турецкие войны, присоединение Крыма, создание Черноморского флота, освоение Новороссии, три раздела Польши и возвращение западнорусских земель.",,ru,https://stepik.org/course/286324,"Правление Екатерина  II (1762–1796) Этот курс посвящён правлению Екатерины II (1762–1796). В разделе внутренней политики рассматриваются просвещённый абсолютизм, «Наказ» и Уложенная комиссия, усиление крепостного права, Жалованная грамота дворянству, восстание Пугачёва и губернская реформа. В разделе внешней политики изучаются Русско-турецкие войны, присоединение Крыма, создание Черноморского флота, освоение Новороссии, три раздела Польши и возвращение западнорусских земель.",Other
286322,Мне есть что сказать,"«Мне есть что сказать» — это обучающий онлайн-курс по развитию коммуникативных навыков, который поможет вам избавиться от страха сцены, научиться удерживать внимание аудитории и превратить любую речь — от бытового диалога до публичного выступления — в инструмент влияния и уверенности. Курс включает в себя модули по самопрезентации, сторителлингу, работе с голосом и телом, а также итоговое выступление с обратной связью от преподавателя.",,ru,https://stepik.org/course/286322,"Мне есть что сказать «Мне есть что сказать» — это обучающий онлайн-курс по развитию коммуникативных навыков, который поможет вам избавиться от страха сцены, научиться удерживать внимание аудитории и превратить любую речь — от бытового диалога до публичного выступления — в инструмент влияния и уверенности. Курс включает в себя модули по самопрезентации, сторителлингу, работе с голосом и телом, а также итоговое выступление с обратной связью от преподавателя.",Other
286316,"Курс ДПО ""Углеродное регулирование в России""","Курс даёт системное представление о том, как в России формируется архитектура углеродного регулирования. Вы пройдёте путь от международных обязательств страны и экономической логики углеродного ценообразования до детального разбора первого в стране пилотного проекта — Сахалинского эксперимента — и перспектив создания общенациональной системы. Программа построена вокруг практических кейсов и действующей нормативной базы, что делает обучение инструментальным и прикладным.",,ru,https://stepik.org/course/286316,"Курс ДПО ""Углеродное регулирование в России"" Курс даёт системное представление о том, как в России формируется архитектура углеродного регулирования. Вы пройдёте путь от международных обязательств страны и экономической логики углеродного ценообразования до детального разбора первого в стране пилотного проекта — Сахалинского эксперимента — и перспектив создания общенациональной системы. Программа построена вокруг практических кейсов и действующей нормативной базы, что делает обучение инструментальным и прикладным.",Other
286314,Экономические системы и конкуренция,"Курс подготовлен в качестве выполненного задания по практике по ТЦО. Заходите, решайте, пробуйте свои силы.",,ru,https://stepik.org/course/286314,"Экономические системы и конкуренция Курс подготовлен в качестве выполненного задания по практике по ТЦО. Заходите, решайте, пробуйте свои силы.",Other
286303,Разница между Present Simple и Present Continuous,"Present Simple и Present Continuous для детей. Правила без воды, тесты с автопроверкой. Перестань путать ""я делаю"" и ""я делаю сейчас"".",,ru,https://stepik.org/course/286303,"Разница между Present Simple и Present Continuous Present Simple и Present Continuous для детей. Правила без воды, тесты с автопроверкой. Перестань путать ""я делаю"" и ""я делаю сейчас"".",Other
286296,экология,"Курс знакомит с основами экологии, экологического менеджмента и природопользования. Вы изучите структуру экосистем, антропогенное воздействие на биосферу и ключевые принципы устойчивого развития. Особое внимание уделено российской системе экологического права, нормированию, платным механизмам регулирования и внедрению систем экологического менеджмента на предприятиях. Курс будет полезен студентам, экологам, менеджерам и всем, кто хочет системно понимать актуальные экологические вызовы и способы их решения н",,ru,https://stepik.org/course/286296,"экология Курс знакомит с основами экологии, экологического менеджмента и природопользования. Вы изучите структуру экосистем, антропогенное воздействие на биосферу и ключевые принципы устойчивого развития. Особое внимание уделено российской системе экологического права, нормированию, платным механизмам регулирования и внедрению систем экологического менеджмента на предприятиях. Курс будет полезен студентам, экологам, менеджерам и всем, кто хочет системно понимать актуальные экологические вызовы и способы их решения н",Other
286295,Экзамен без стресса (нейрохакинг мозга): экспресс курс,"Экспресс-курс создан для всех, кто хочет выйти на экзамен собранным, уверенным и с ясной головой. Даже если ты уже неплохо готов по предмету, здесь ты получишь инструменты нейрохакинга, которые выведут тебя на новый уровень. Помни: с тобой всё в порядке, и ты справишься!",,ru,https://stepik.org/course/286295,"Экзамен без стресса (нейрохакинг мозга): экспресс курс Экспресс-курс создан для всех, кто хочет выйти на экзамен собранным, уверенным и с ясной головой. Даже если ты уже неплохо готов по предмету, здесь ты получишь инструменты нейрохакинга, которые выведут тебя на новый уровень. Помни: с тобой всё в порядке, и ты справишься!",Other
286287,Правила русского языка,Теоретическая и практическая база русского языка. Правила и задания для учащихся средней и старшей школы.,,ru,https://stepik.org/course/286287,Правила русского языка Теоретическая и практическая база русского языка. Правила и задания для учащихся средней и старшей школы.,Other
286286,"Курс ""От идеи к картинке""","«Привет! Это курс про креатив в Canva. Без воды, без скуки, без „я не художник“.»

Знаешь эту боль: открываешь Canva, смотришь на сотни шаблонов… и всё равно не знаешь, что выбрать? Или делаешь «как всегда» — и результат такой же скучный, как вчера.

Спойлер: это не про талант. Это про то, как раскачать креативную мышцу.

Что будет:
🧠 Как смотреть на дизайн и понимать, почему он работает
🎲 Задания-игры, которые ломают паттерны
🤖 10 приложений + нейросетей, которые генерируют идеи за тебя
",,ru,https://stepik.org/course/286286,"Курс ""От идеи к картинке"" «Привет! Это курс про креатив в Canva. Без воды, без скуки, без „я не художник“.»

Знаешь эту боль: открываешь Canva, смотришь на сотни шаблонов… и всё равно не знаешь, что выбрать? Или делаешь «как всегда» — и результат такой же скучный, как вчера.

Спойлер: это не про талант. Это про то, как раскачать креативную мышцу.

Что будет:
🧠 Как смотреть на дизайн и понимать, почему он работает
🎲 Задания-игры, которые ломают паттерны
🤖 10 приложений + нейросетей, которые генерируют идеи за тебя
",Other
286284,Весна,В данном курсе будут изучаться климатические особенности весны в России. Мы ознакомим Вас с природой в различных регионах страны.,,ru,https://stepik.org/course/286284,Весна В данном курсе будут изучаться климатические особенности весны в России. Мы ознакомим Вас с природой в различных регионах страны.,Other
286277,Практикум по географии России для школьников,"Данный курс включает для изучения несколько разделов:
1 раздел «Россия на карте мира»;
2 раздел «Природа России»;
3 раздел «Население России»;
4 раздел «Хозяйство и экология России».

Каждый из разделов содержит лекции и практические задания.
Общий объём курса: 36 часов (18 теория / 18 практика).",,en,https://stepik.org/course/286277,"Практикум по географии России для школьников Данный курс включает для изучения несколько разделов:
1 раздел «Россия на карте мира»;
2 раздел «Природа России»;
3 раздел «Население России»;
4 раздел «Хозяйство и экология России».

Каждый из разделов содержит лекции и практические задания.
Общий объём курса: 36 часов (18 теория / 18 практика).",Other
286276,«Налоги и сборы РФ: полный курс простым языком»,"Все налоги и сборы НК РФ простым языком. Механика каждого платежа раскладывается по полочкам: объект, база, ставка, сроки, отчётность. Актуально на 2026 год. С примерами, тестами и практическими задачами.",2000.0,ru,https://stepik.org/course/286276,"«Налоги и сборы РФ: полный курс простым языком» Все налоги и сборы НК РФ простым языком. Механика каждого платежа раскладывается по полочкам: объект, база, ставка, сроки, отчётность. Актуально на 2026 год. С примерами, тестами и практическими задачами.",Other
286274,Основы финансовой грамотности,"Курс «Основы финансовой грамотности» направлен на формирование ключевых компетенций для принятия рациональных финансовых решений: управления личными финансами, планирования бюджета, осознанного использования финансовых инструментов и минимизации рисков. Программа подойдёт школьникам старших классов (для подготовки к финансовой самостоятельности), студентам (чтобы научиться распоряжаться ограниченным бюджетом), взрослым, желающим систематизировать знания о финансах.",,ru,https://stepik.org/course/286274,"Основы финансовой грамотности Курс «Основы финансовой грамотности» направлен на формирование ключевых компетенций для принятия рациональных финансовых решений: управления личными финансами, планирования бюджета, осознанного использования финансовых инструментов и минимизации рисков. Программа подойдёт школьникам старших классов (для подготовки к финансовой самостоятельности), студентам (чтобы научиться распоряжаться ограниченным бюджетом), взрослым, желающим систематизировать знания о финансах.",Other
286263,Культура при Династии Романовых,"
Курс «Искусство XVIII века в России: от барокко к классицизму»
Целевая аудитория: студенты искусствоведческих и культурологических факультетов, преподаватели, любители истории искусства, экскурсоводы.

Цель курса: дать целостное представление о развитии русского искусства XVIII века — периода бурного становления светской художественной культуры, освоения европейских традиций и формирования национальной школы.

Задачи курса:

проследить эволюцию основных видов искусства в России XVIII века;

изучить",,ru,https://stepik.org/course/286263,"Культура при Династии Романовых 
Курс «Искусство XVIII века в России: от барокко к классицизму»
Целевая аудитория: студенты искусствоведческих и культурологических факультетов, преподаватели, любители истории искусства, экскурсоводы.

Цель курса: дать целостное представление о развитии русского искусства XVIII века — периода бурного становления светской художественной культуры, освоения европейских традиций и формирования национальной школы.

Задачи курса:

проследить эволюцию основных видов искусства в России XVIII века;

изучить",Other
286258,«Личная финансовая грамотность»,"Сформировать базовые навыки управления личными финансами: планирование бюджета, контроль расходов, создание накоплений и понимание основ финансовой безопасности.",,ru,https://stepik.org/course/286258,"«Личная финансовая грамотность» Сформировать базовые навыки управления личными финансами: планирование бюджета, контроль расходов, создание накоплений и понимание основ финансовой безопасности.",Other
286257,Поможем животным и птицам зимой,"Зимой, особенно во время сильных морозов и снегопадов, птицам и зверям становится очень сложно добывать пищу. Снег скрывает семена и ягоды, а водоёмы покрываются льдом. Цель проекта — привлечь внимание к этой проблеме и организовать реальную помощь: подкармливать животных, тем самым повышая их шансы на выживание до весны.",,ru,https://stepik.org/course/286257,"Поможем животным и птицам зимой Зимой, особенно во время сильных морозов и снегопадов, птицам и зверям становится очень сложно добывать пищу. Снег скрывает семена и ягоды, а водоёмы покрываются льдом. Цель проекта — привлечь внимание к этой проблеме и организовать реальную помощь: подкармливать животных, тем самым повышая их шансы на выживание до весны.",Other
286256,"Claude как рабочий инструмент: Cowork, Skills, MCP — полный гайд","Полный гайд по продуктовой экосистеме Claude: чат на максимум, Claude for Excel / Word / PowerPoint, Cowork, Skills, MCP-коннекторы, Claude in Chrome и scheduled-tasks. Плюс продвинутый блок по многоагентной работе. Соберёте свой рабочий пайплайн под реальную задачу — час работы превращается в 10 минут.",1490.0,ru,https://stepik.org/course/286256,"Claude как рабочий инструмент: Cowork, Skills, MCP — полный гайд Полный гайд по продуктовой экосистеме Claude: чат на максимум, Claude for Excel / Word / PowerPoint, Cowork, Skills, MCP-коннекторы, Claude in Chrome и scheduled-tasks. Плюс продвинутый блок по многоагентной работе. Соберёте свой рабочий пайплайн под реальную задачу — час работы превращается в 10 минут.",Other
286253,Руслан Сенаторов: Machine Learning с нуля до Junior ДЛЯ ЧАЙНИКОВ,"Автор курса Руслан Сенаторов t.me/RuslanSenatorov, Преподаватель и Президент IT-организации(CEO) github.com/SENATOROVAI | Бесплатный курс по математике для data science, Машинное обучение, с нуля. Материалы курса основаны на открытых лекциях по ""Machine Learning с нуля до Junior ДЛЯ ЧАЙНИКОВ"".

Этот курс —проводник в мир Пайплайнов, без которых невозможно понять, как работают модели машинного обучения, нейросети, кластеризация, поиск признаков и многое другое.  через практику на Python (NumPy,Pandas).",,ru,https://stepik.org/course/286253,"Руслан Сенаторов: Machine Learning с нуля до Junior ДЛЯ ЧАЙНИКОВ Автор курса Руслан Сенаторов t.me/RuslanSenatorov, Преподаватель и Президент IT-организации(CEO) github.com/SENATOROVAI | Бесплатный курс по математике для data science, Машинное обучение, с нуля. Материалы курса основаны на открытых лекциях по ""Machine Learning с нуля до Junior ДЛЯ ЧАЙНИКОВ"".

Этот курс —проводник в мир Пайплайнов, без которых невозможно понять, как работают модели машинного обучения, нейросети, кластеризация, поиск признаков и многое другое.  через практику на Python (NumPy,Pandas).",Python
286249,Разговорный английский: перестань учить и начни говорить!,Английский для жизни: 7 мировых практик для снятия барьера. Активация 3000 слов без зубрежки плюс бесплатное приложение!,790.0,ru,https://stepik.org/course/286249,Разговорный английский: перестань учить и начни говорить! Английский для жизни: 7 мировых практик для снятия барьера. Активация 3000 слов без зубрежки плюс бесплатное приложение!,Other
286247,Английский язык на базовом уровне (А1-А2),"Курс предназначен для начинающих изучать английский язык. Слушатели познакомятся с базовой лексикой, простыми грамматическими конструкциями и речевыми моделями, которые помогут им общаться в типичных бытовых ситуациях: знакомство, рассказ о себе, семья, распорядок дня, покупки, еда, город и путешествия.",,ru,https://stepik.org/course/286247,"Английский язык на базовом уровне (А1-А2) Курс предназначен для начинающих изучать английский язык. Слушатели познакомятся с базовой лексикой, простыми грамматическими конструкциями и речевыми моделями, которые помогут им общаться в типичных бытовых ситуациях: знакомство, рассказ о себе, семья, распорядок дня, покупки, еда, город и путешествия.",English
286238,Углеродный рынок и зелёные финансы,"Курс для всех, кто хочет понимать, как изменение климата превращается в финансовые риски и инвестиционные возможности. Вы разберётесь в устройстве углеродных рынков, научитесь оценивать социальную стоимость углерода и отличать реальные зелёные облигации от гринвошинга.",,ru,https://stepik.org/course/286238,"Углеродный рынок и зелёные финансы Курс для всех, кто хочет понимать, как изменение климата превращается в финансовые риски и инвестиционные возможности. Вы разберётесь в устройстве углеродных рынков, научитесь оценивать социальную стоимость углерода и отличать реальные зелёные облигации от гринвошинга.",Other
286234,Физика - ОГЭ. Тренажер.,"Курс призван подготовить к сдаче ОГЭ по физике. Отличие от всех подобных курсов в интернете - он максимально практичен, без нудной теории, лекций и лишних формул. 
Он составлен только из задач банка ФИПИ, а это значит, что прорешав его Вы сможете сдать экзамен, т.к. ОГЭ составлен только из этих задач.
Чтобы сделать его легким, удобным для изучения, максимально полезным мы сделали следующее: 
убрали все лекции и нудные объяснения из учебника; 
разобрали все задачи из банка ФИПИ.",,ru,https://stepik.org/course/286234,"Физика - ОГЭ. Тренажер. Курс призван подготовить к сдаче ОГЭ по физике. Отличие от всех подобных курсов в интернете - он максимально практичен, без нудной теории, лекций и лишних формул. 
Он составлен только из задач банка ФИПИ, а это значит, что прорешав его Вы сможете сдать экзамен, т.к. ОГЭ составлен только из этих задач.
Чтобы сделать его легким, удобным для изучения, максимально полезным мы сделали следующее: 
убрали все лекции и нудные объяснения из учебника; 
разобрали все задачи из банка ФИПИ.",Other
286233,Обучение администраторов BLAZHKOUCH CLINIC ,"Данный курс предназначен для обучения администраторов BLAZHKOUCH CLINIC. В нем собрана информация, которая поможет быстро освоить основную информацию и стать полноценным членом команды премиальной клиники.",,ru,https://stepik.org/course/286233,"Обучение администраторов BLAZHKOUCH CLINIC  Данный курс предназначен для обучения администраторов BLAZHKOUCH CLINIC. В нем собрана информация, которая поможет быстро освоить основную информацию и стать полноценным членом команды премиальной клиники.",Other
286220,Стратегии подготовки к разделу ЕГЭ по английскому: Письмо другу,Курс предназначен для учащихся 11 классов и преподавателей. Он посвящен подготовке к заданию №35 раздела «Письмо» на ОГЭ. ,,ru,https://stepik.org/course/286220,Стратегии подготовки к разделу ЕГЭ по английскому: Письмо другу Курс предназначен для учащихся 11 классов и преподавателей. Он посвящен подготовке к заданию №35 раздела «Письмо» на ОГЭ. ,Other
286216,Татаро-московская правовая семья,"Пошагово, неторопливо, выполняя не сложные задания, смотря на иллюстрации и слушая краткие лекции, можно узнать подробно о Татаро-московской правовой семье.",,ru,https://stepik.org/course/286216,"Татаро-московская правовая семья Пошагово, неторопливо, выполняя не сложные задания, смотря на иллюстрации и слушая краткие лекции, можно узнать подробно о Татаро-московской правовой семье.",Other
286215,Влияние без манипуляции: инструменты системного аналитика,"Краткий курс для системных аналитиков, тимлидов и продактов о том, как влиять на решения без токсичных манипуляций.
Разбираем архетипы стейкхолдеров, реальные техники давления в IT и четыре вопроса защиты.",500.0,ru,https://stepik.org/course/286215,"Влияние без манипуляции: инструменты системного аналитика Краткий курс для системных аналитиков, тимлидов и продактов о том, как влиять на решения без токсичных манипуляций.
Разбираем архетипы стейкхолдеров, реальные техники давления в IT и четыре вопроса защиты.",Business Analytics
286214,Границы — это sеху!,"Два сценария твоего будущего:

1: Ты ничего не делаешь. Через год ты всё так же:
- Не можешь отказать
- Притягиваешь токсичных людей
- Чувствуешь себя выжатым лимоном
- Злишься на себя за слабость
- Мечтаешь «когда-нибудь измениться»

2: Ты проходишь курс. Через месяц ты:
- Говоришь «нет» спокойно и твёрдо
- Фильтруешь людей на входе
- Не чувствуешь вину за заботу о себе
- Наконец понимаешь, что такое здоровые отношения
- Удивляешься, сколько у тебя появилось энергии

Какой сценарий ты выберешь?",,ru,https://stepik.org/course/286214,"Границы — это sеху! Два сценария твоего будущего:

1: Ты ничего не делаешь. Через год ты всё так же:
- Не можешь отказать
- Притягиваешь токсичных людей
- Чувствуешь себя выжатым лимоном
- Злишься на себя за слабость
- Мечтаешь «когда-нибудь измениться»

2: Ты проходишь курс. Через месяц ты:
- Говоришь «нет» спокойно и твёрдо
- Фильтруешь людей на входе
- Не чувствуешь вину за заботу о себе
- Наконец понимаешь, что такое здоровые отношения
- Удивляешься, сколько у тебя появилось энергии

Какой сценарий ты выберешь?",Other
286213,Grammar for Real Life: 5 уроков живого английского,"Пять грамматических тем, которые вызывают трудности у всех - артикли, Present Perfect vs Past Simple, Make vs Do, Say vs Tell, предлоги. Не правила, которые надо зазубрить, а логика, которую надо понять один раз. С объяснениями на русском, живыми примерами и упражнениями.",,en,https://stepik.org/course/286213,"Grammar for Real Life: 5 уроков живого английского Пять грамматических тем, которые вызывают трудности у всех - артикли, Present Perfect vs Past Simple, Make vs Do, Say vs Tell, предлоги. Не правила, которые надо зазубрить, а логика, которую надо понять один раз. С объяснениями на русском, живыми примерами и упражнениями.",Other
286203,История Киевской Руси XI – начала XII века ,"Учебный курс охватывает период от расцвета Руси при Ярославе Мудром до правления Владимира Мономаха. Курс подразумевает глубинное изучение данного исторического периода. Изучение истории Киевской Руси в XI – начале XII века охватывает период от наивысшего расцвета древнерусского государства при Ярославе Мудром до попыток сохранить единство страны при его внуках и правнуках, завершаясь эпохой Владимира Мономаха. ",,ru,https://stepik.org/course/286203,"История Киевской Руси XI – начала XII века  Учебный курс охватывает период от расцвета Руси при Ярославе Мудром до правления Владимира Мономаха. Курс подразумевает глубинное изучение данного исторического периода. Изучение истории Киевской Руси в XI – начале XII века охватывает период от наивысшего расцвета древнерусского государства при Ярославе Мудром до попыток сохранить единство страны при его внуках и правнуках, завершаясь эпохой Владимира Мономаха. ",Other
286199,Компьютерные сети (HCIA — администрирование на практике),"Компьютерные сети на Huawei: не бойся, мы настроим!

Научись строить и обслуживать корпоративные сети на оборудовании Huawei с нуля. 

Честная практика: EVE-NG + реальные команды.
DHCP, DNS, NAT, VLAN, STP, OSPF, ACL — всё на примерах.
Без воды и скучных лекций. Только дело.

Старт — сегодня. Результат — работающие сети.",990.0,ru,https://stepik.org/course/286199,"Компьютерные сети (HCIA — администрирование на практике) Компьютерные сети на Huawei: не бойся, мы настроим!

Научись строить и обслуживать корпоративные сети на оборудовании Huawei с нуля. 

Честная практика: EVE-NG + реальные команды.
DHCP, DNS, NAT, VLAN, STP, OSPF, ACL — всё на примерах.
Без воды и скучных лекций. Только дело.

Старт — сегодня. Результат — работающие сети.",Other
286193,Современные микропроцессорные системы: дискуссионный клуб,"Почему частота 5 ГГц уже не значит быстрее? Как x86, ARM и RISC-V выполняют один и тот же код по-разному? И почему маркетинговые «гигагерцы» и «TOPS» часто врут? В этом курсе вы разберётесь в реальных двигателях производительности: от закона Мура и ограничений Деннарда до конвейеризации, кэшей, спекулятивного исполнения и TCO. Мы заменим запоминание фактов инженерным мышлением: научимся видеть процессор как систему компромиссов, правильно измерять скорость и принимать архитектурные решения на основе данных!",,ru,https://stepik.org/course/286193,"Современные микропроцессорные системы: дискуссионный клуб Почему частота 5 ГГц уже не значит быстрее? Как x86, ARM и RISC-V выполняют один и тот же код по-разному? И почему маркетинговые «гигагерцы» и «TOPS» часто врут? В этом курсе вы разберётесь в реальных двигателях производительности: от закона Мура и ограничений Деннарда до конвейеризации, кэшей, спекулятивного исполнения и TCO. Мы заменим запоминание фактов инженерным мышлением: научимся видеть процессор как систему компромиссов, правильно измерять скорость и принимать архитектурные решения на основе данных!",Other
286188,Облигации — от понимания к системным решениям,"Облигации — один из самых недооценённых инструментов.
Но без понимания они могут стоить вам денег уже на старте.

Этот курс поможет вам разобраться в доходности, рисках и выборе облигаций простым языком.
Без сложной теории — только практика и логика.

Вы получите систему, которая позволит не угадывать, а принимать решения осознанно
и сделать первые инвестиции с пониманием, а не «на удачу».

Если тема откликнется — вы сможете углубиться во второй части курса, которая уже готовится.",,ru,https://stepik.org/course/286188,"Облигации — от понимания к системным решениям Облигации — один из самых недооценённых инструментов.
Но без понимания они могут стоить вам денег уже на старте.

Этот курс поможет вам разобраться в доходности, рисках и выборе облигаций простым языком.
Без сложной теории — только практика и логика.

Вы получите систему, которая позволит не угадывать, а принимать решения осознанно
и сделать первые инвестиции с пониманием, а не «на удачу».

Если тема откликнется — вы сможете углубиться во второй части курса, которая уже готовится.",Other
286170,Правописание безударных окончаний глаголов ед. ч. в наст. в.,Тренажёр для школьников помогает разобраться в правописании безударных окончаний глаголов единственного числа в настоящем времени.,,ru,https://stepik.org/course/286170,Правописание безударных окончаний глаголов ед. ч. в наст. в. Тренажёр для школьников помогает разобраться в правописании безударных окончаний глаголов единственного числа в настоящем времени.,Other
286168,Программирование 1 курс (ЛР),"Практическая лабораторная по ООП в формате мини-CTF. Научитесь проектировать безопасные классы, понимать полиморфизм и избегать типичных ошибок C++ за 2 часа.",,ru,https://stepik.org/course/286168,"Программирование 1 курс (ЛР) Практическая лабораторная по ООП в формате мини-CTF. Научитесь проектировать безопасные классы, понимать полиморфизм и избегать типичных ошибок C++ за 2 часа.",C++
286166,Вайбкодим игры вместе с Unity AI. Игровая студия дома,"Для Unity-разработчиков, которые хотят работать со скоростью команды,оставаясь в одиночке.Unity выпустила самое масштабное обновление за последние годы Unity AI Open Beta. Теперь внутри движка живет мощный агент, который понимает контекст вашей игры, пишет код, создает сцены и даже верстает UI из Figma за вас.На этом бесплатном мини-курсе мы научим вас делегировать рутину искусственному интеллекту. Мы разберем всё: от генерации ассетов до профессиональной работы через MCP-сервер.",5990.0,ru,https://stepik.org/course/286166,"Вайбкодим игры вместе с Unity AI. Игровая студия дома Для Unity-разработчиков, которые хотят работать со скоростью команды,оставаясь в одиночке.Unity выпустила самое масштабное обновление за последние годы Unity AI Open Beta. Теперь внутри движка живет мощный агент, который понимает контекст вашей игры, пишет код, создает сцены и даже верстает UI из Figma за вас.На этом бесплатном мини-курсе мы научим вас делегировать рутину искусственному интеллекту. Мы разберем всё: от генерации ассетов до профессиональной работы через MCP-сервер.",Artificial Intelligence
