id,title,description,price,language,url
288374,"Рекрутинг: Инструменты найма, скрининг и скрипты общения.","Научитесь строить воронку найма, скринить резюме за 30 секунд и писать письма кандидатам по готовым шаблонам. Всё без видео и без привязки к дорогим ATS. 3 модуля, PDF-шаблоны, практика.",1500.00,ru,https://stepik.org/course/288374
288372,Психология мышления: как научиться понимать свой мозг,Курс посвящен изучению психологии мышления для непрофессионалов. Основное фокус курса – практическое применение знаний из этой области в реальной жизни. ,,ru,https://stepik.org/course/288372
288365,И.А. Крылов. «Ворона и Лисица»,"Вы не просто запомните содержание басни «Ворона и Лисица», но и научитесь думать, анализировать поступки героев, отличать лесть от правды, сопереживать и работать с информацией в разных форматах (текст, видео, аудио, тесты, творчество). А ещё — станете чуть ближе к великой русской литературе и её мудрости.",,ru,https://stepik.org/course/288365
288362,Запусти AI-продукт за 30 дней,"Практический курс для тех, кто хочет за 30 дней выбрать идею AI-продукта, собрать лендинг или MVP, запустить первые касания и проверить спрос через заявки, созвоны или первые оплаты.",,ru,https://stepik.org/course/288362
288361,«История Франции для ЕГЭ: все нужные темы за 4 недели»,"Подготовка к ЕГЭ по истории Франции: даты, события, личности и аргументы (задание №21). 4 недели, 4 блока, 15 часов. Для 10-11 классов.",,ru,https://stepik.org/course/288361
288358,Интернет-маркетинг,"Интернет‑маркетинг позволяет бизнесу быть заметным онлайн, выстраивать долгосрочные отношения с клиентами и увеличивать прибыль. Эффективность достигается за счёт комплексного использования инструментов и постоянного анализа данных.",250.00,ru,https://stepik.org/course/288358
288357,Налоговый комплаенс,"Курс раскрывает понятие и систему комплаенса, управление налоговыми рисками и комплаенс-культуру в организации. Рассматриваются принципы налогового комплаенса, модели налогового контроля ФНС, риск-ориентированный подход, паспорта рисков. Изучается правовое регулирование комплаенса в РФ (Базельские принципы, COSO, ИНТОСАИ), поведенческие и экономические факторы налогового поведения, алгоритмы создания системы tax compliance. Отдельный блок посвящён международному обмену информацией: FATCA, CRS, ответственнос",,ru,https://stepik.org/course/288357
288356,Новый язык моей жизни,"Практический курс о том, как заменить ранящие слова на бережные и перестать разрушать близкие отношения на ровном месте. 90 пар фраз, 10 категорий деструктивной речи, 14 дней практики — и новый способ говорить с партнёром, детьми и коллегами. Без абстрактных советов «будьте добрее» — только конкретные фразы на замену. Научная основа — типология ранящих сообщений профессора коммуникации Аниты Ванджелисти.",1750.00,ru,https://stepik.org/course/288356
288349,Добрая теория вероятностей (для ЕГЭ),"Цель курса — дать твёрдую базу по теории вероятностей для уверенного решения экзаменационных задач. Акцент делается не на заучивании формул, а на понимании сути явлений и логики расчётов. Он построен так, чтобы вы не просто выучили алгоритмы, а действительно разобрались в теории вероятностей — отсюда и название «Добрая теория вероятностей».",,ru,https://stepik.org/course/288349
288348,Курс по географии,"Курс из модулей, которые закроют самые важные темы школьной географии: материки-гиганты, океанские глубины, самые длинные реки и высочайшие горы, уникальные озёра, а также политическую карту мира — столицы, крупнейшие страны и государства без выхода к морю. В конце каждого модуля — контрольные вопросы, в конце курса — итоговый тест. Подходит для быстрого повторения или введения в предмет.",,ru,https://stepik.org/course/288348
288347,Решение задач с развёрнутым ответом в ЕГЭ по географии,"В этом курсе решаются задания с развёрнутым ответом в ЕГЭ по географии. Здесь Вам покажут, как легко получить больше 10 баллов.",,ru,https://stepik.org/course/288347
288340,Планета в деталях,"Курс «Планета в деталях» — это увлекательное путешествие по устройству нашей планеты для школьников и всех, кто интересуется естественными науками. Он даёт целостное представление о Земле как единой системе взаимосвязанных оболочек и процессов.

Цель курса: сформировать у слушателей комплексное понимание устройства планеты, взаимосвязей природных процессов и роли человека в экосистеме Земли.",,ru,https://stepik.org/course/288340
288338,География „Сдам ЕГЭ сам“,"сформировать целостное представление о географической картине мира, взаимосвязи природы, населения и хозяйства, а также развить навыки работы с географическими источниками информации (картами, статистикой, ГИС).",,ru,https://stepik.org/course/288338
288337,Prompt-инжиниринг для начинающих,"Подведение итогов. Инструкция по созданию комплексного промпта-инструкции для решения повседневной задачи студента (например, планировщик тренировок, генератор постов, ИИ-репетитор английского). Пару слов об этике и аhttps://stepik.org/course/288337/infoвторских правах.",,ru,https://stepik.org/course/288337
288336,Python для начинающих.,"Практический курс Python для начинающих: 10 модулей с теорией и автоматическими задачами. Изучите переменные, циклы, списки, словари, функции, файлы, обработку ошибок. Финальный проект — консольный To-Do лист с сохранением данных. Подходит для полного нуля. Каждый урок сопровождается задачей для закрепления. Итоговый тест и сертификат.»",,ru,https://stepik.org/course/288336
288331,курс для крутых девчонок,"ооочень крутой курс для очень крутых девчонок.
научит быть крутой и классной малышкой шалунишкой озорнишкой",,ru,https://stepik.org/course/288331
288317,Сочинение ЕГЭ,"Курс «Сочинение ЕГЭ» создан для моих учеников с целью отработки написания сочинения. Здесь будут различные практики, которые помогут улучшить баллы. ",,ru,https://stepik.org/course/288317
288313,Основы проектной деятельности,"Предлагаемый курс ""Основы проектной деятельности"" позволит обучающимся на основе полученных знаний без труда создать свой проект. 
Проектная деятельность — это то, с чем сталкивается любой сотрудник, предприниматель или  участник стартапа, но не всегда у участников проекта есть четкое понимание ролей, методов и инструментов проектной деятельности, отличия управления проектом от управления продуктом. Данный курс восполняет эти пробелы, выстраивая четкое понимание предмета проектной деятельности.",,ru,https://stepik.org/course/288313
288312,Создание авторской хореографии,"Курс для тех, кто хочет создавать свои уникальные танцевальные номера, раскрывать творческий потенциал!",,ru,https://stepik.org/course/288312
288308,Компьютерная графика ,"В формате микрообучения вы ознакомитесь с теоретическими основами компьютерной графики, узнаете, как развивалась компьютерная графика.",,ru,https://stepik.org/course/288308
288305,Преобразование графиков функций.,"От линейных функций до параболы и гиперболы -- школьники часто запоминают графики механически, не понимая их ""характер"". Этот курс -- мост между скучными формулами и живой геометрией. Мы научимся видеть, как двигать, сжимать и отражать графики.",,ru,https://stepik.org/course/288305
288301,"""Основны информационных технологий для начинающих""",Цель курса: дать слушателям фундаментальные знания в области информационных технологий и практические навыки работы с основными программами и сервисами для решения повседневных и учебных задач.,,ru,https://stepik.org/course/288301
288297,Математика 3 класс. 12 Урок. Таблица умножения и деления на 4. ,"🦉 Стань повелителем таблицы умножения! Игры, видео-загадки и творческие задания помогут выучить таблицу на 4 легко и весело. Присоединяйся к Совёнку Умнику!",,ru,https://stepik.org/course/288297
288295,Связь между величинами,"В этой теме изучаются три взаимосвязанные величины. Первая — масса одного предмета (сколько весит одна штука: одно яблоко, один пакет, одна коробка). Вторая — количество предметов (сколько всего штук взяли, купили или привезли). Третья — масса всех предметов (общий вес всего вместе).

Между ними существуют три главные формулы. Чтобы найти массу всех предметов, нужно массу одного предмета умножить на количество. Чтобы найти массу одного предмета, нужно массу всех предметов разделить на количество. ",,ru,https://stepik.org/course/288295
288293,Урок 19. Задачи на нахождение четвёртого пропорционального,"Это задачи, в которых по трём известным числам находят четвёртое. Главный признак — одинаковые предметы или величины (цена, скорость, расход). Ключевые слова: «такие же», «одинаковые», «с той же скоростью». Алгоритм: сначала делением узнаём значение для одного предмета, затем умножением — для нового количества. Пример: 4 тетради стоят 48 рублей. Сколько стоят 7? Решение: 48 : 4 = 12 руб. (одна тетрадь), 12 × 7 = 84 руб. Такие задачи развивают логику и готовят к пропорциям в старших классах.",,ru,https://stepik.org/course/288293
288292,Четные и нечетные числа,"🦉 Здравствуйте, ребята! Данный курс служит дополнением к теме ""Четные и нечетные числа. Таблица умножения и деления с числом 2.

",,ru,https://stepik.org/course/288292
288291,"Связь между величинами: цена, количество, стоимость. Решение зад","Меня зовут Совёнок, и я буду твоим помощником в этом увлекательном путешествии по математике. Вместе мы узнаем, что такое умножение и деление, научимся решать задачи и примеры, а ещё будем играть в игры, смотреть мультфильмы и слушать весёлые стихи!

",,ru,https://stepik.org/course/288291
288290,Обозначение геометрических фигур буквами,"Геометрические фигуры на чертеже нужно как-то различать, особенно когда их много и они похожи. Поэтому математики всего мира договорились давать фигурам имена с помощью заглавных букв латинского алфавита: A, B, C, D, E, F и другие. Точку обозначают одной буквой, например «Точка K» или «Точка M». Отрезок обозначают двумя буквами — это буквы его концов. Например, если концы отрезка подписаны буквами A и B, то отрезок называется AB или BA. Порядок букв не имеет значения, это один и тот же отрезок. ",,ru,https://stepik.org/course/288290
288288,"Курс повышения квалификации ""Электрослесарь подземный"" 4 разряда","Курс повышения квалификации предназначен для действующих специалистов, уже имеющих начальную подготовку и опыт работы. Его главная цель — углубление профессиональных компетенций, освоение новых технологий, современных видов оборудования и повышение квалификационного разряда .",,ru,https://stepik.org/course/288288
288282,Компьютерная графика,За небольшое время Вы узнаете основы компьютерной графики и узнаете её историю. Также пройдёте небольшой итоговый тест.,,ru,https://stepik.org/course/288282
288280,Природа и наша безопасность Экологическая безопасность,"Чему научится ребёнок:

Правильно вести себя в лесу, у воды и в горах

Распознавать опасные ситуации и избегать их

Оказывать первую помощь при укусах и лёгких травмах

Соблюдать экологические правила: не мусорить, беречь воду и лес

",,ru,https://stepik.org/course/288280
288278,Java для Python-разработчика,"Курс знакомит опытных Python-разработчиков с языком Java через прямые сопоставления двух языков. Вы освоите статическую типизацию, классы и интерфейсы, сборку проектов и стандартную библиотеку JVM. По окончании сможете уверенно читать и писать промышленный код на современной Java (17+).",,ru,https://stepik.org/course/288278
288275,ИИ-АССИСТЕНТ УЧИТЕЛЯ: ОТ ТЕОРИИ К ЕЖЕДНЕВНОЙ ПРАКТИКЕ,"Курс для педагогов: нейросети для уроков, тестов, презентаций и общения с родителями. 4 модуля, 10 уроков, готовые промпты, практические задания.",,ru,https://stepik.org/course/288275
288274,Ландшафтный дизайн с нуля: растения и планировка участка»,"Думаете, создать красивый сад сложно? Давайте поиграем! Этот курс превращает ландшафтный дизайн в увлекательное приключение.

Вместе мы:

познакомимся с «персонажами» — растениями — и узнаем их привычки и предпочтения;

нарисуем карту участка и распределим зоны, как в настольной игре;

соберём «команды» растений для цветников, живых изгородей и газонов;

проложим маршруты дорожек и добавим «бонусы» — скамейки, фонари, водоёмы.

Всё объясняем просто, с юмором и наглядными примерами. Никаких скучных лекций!",,ru,https://stepik.org/course/288274
288267,Культура речи и основы коммуникации в поликультурной среде,"Программа по курсу «Культура речи и основы коммуникации в поликультурной среде» составлена в соответствии с требованиями государственного образовательного стандарта, предполагающего целый ряд профессиональных качеств специалистов данного направления подготовки: способность работать с информацией различного характера для решения профессиональных и социальных задач; готовность к письменной и устной коммуникации; владение методами общения в поликультурном пространстве; умение работать в коллективе.",,ru,https://stepik.org/course/288267
288265,Погружение в зарождение Олимпийских игр,"Теоретический курс об Олимпийских играх может включать изучение их истории, символики, принципов организации, а также современных форматов и традиций",,ru,https://stepik.org/course/288265
288259,"Региональный фестиваль технического творчества ""Первый шаг"" 2026","Задания по программированию на языке программирования Python для Регионального фестиваля технического творчества ""Первый шаг""",,ru,https://stepik.org/course/288259
288253,Организация работы по обеспечению БДД,"Продвинутый курс теоретических и практических знаний у слушателей в области организации перевозочного процесса и обеспечения безопасности дорожного движения,  эффективности использования мобильных транспортных средств.",,ru,https://stepik.org/course/288253
288251,Олимпиады по литературе: бесплатный курс «Пролог»,"Интенсив с разбором аналитических и творческих заданий олимпиад. Теория и история литературы, много хорошей практики. Запись на курсы: https://clck.ru/3MuLjB",,ru,https://stepik.org/course/288251
288248,Весёлый русский для детей билингвов. А2,"Интерактивный курс помогает детям развивать русский язык через игры, творчество, общение и интересные задания. На занятиях дети учатся читать, писать, понимать тексты и говорить по-русски в реальных ситуациях.
Курс включает:
игровые упражнения,
интерактивные задания,
работу с текстами и картинками,
аудио и видео,
мини-проекты и творческие задания.Интерактивный курс помогает детям развивать русский язык через игры, творчество, общение и интересные задания. На занятиях дети учатся читать, писать, понимать тек",,ru,https://stepik.org/course/288248
288241,Погружение в мир баскетбола,"Теоретический курс по баскетболу обычно включает несколько ключевых разделов, которые охватывают историю игры, её правила, технику, тактику, а также аспекты организации и методики обучения. ",,ru,https://stepik.org/course/288241
288240,Вожатик,"Данный курс - это помощник для будущего вожатого. Здесь ты познакомишься с азами вожатского дела и будешь готов к своей первой смене будучи уже не ребёнком на отдыхе,  а взрослым, который несёт ответственность за свой отряд",,ru,https://stepik.org/course/288240
288237,Трейдинг и инвестиции: Акции,"Наиболее полный курс по торговле акциями для стабильного заработка на бирже!
В данном курсе дана вся необходимая теория по работе с акциями. Подробные разборы реальных сделок с полноценным практикумом по техническому и фундаментальному анализу.",2990.00,ru,https://stepik.org/course/288237
288233,Китайский фарфор и пять знаменитых печей эпохи Сун 中国瓷器与宋代五大名窑,"Китайский фарфор — одно из величайших изобретений человечества. Его история насчитывает более двух тысяч лет. В эпоху Сун сформировались пять знаменитых печей: Жу, Гуань, Гэ, Дин, Цзюнь. В Юань появился сине-белый фарфор. В эпохи Мин и Цин расцвели техники уцай и фамейшань. Китайский фарфор ценится за тонкость, белизну и изящество. Он стал символом китайской культуры и экспортировался по всему миру через Шёлковый путь, получив название «белое золото».",,be,https://stepik.org/course/288233
288230,Как играть на гитаре,"В этом курсе мы попытаемся быстро освоить азы игры на гитаре, разберёмся в струнах, познакомимся с некоторыми техниками и песнями",,ru,https://stepik.org/course/288230
288226,панда,"Большая панда — редкое национальное сокровище Китая. Она живёт в горных лесах, питается в основном бамбуком, ведёт спокойный одиночный образ жизни и является символом дружбы во всём мире.",,ru,https://stepik.org/course/288226
288219,Математика за 10 минут: 8–9 класс,"Краткий курс из 10 вопросов по алгебре и геометрии для 8-9 классов. Проверьте знание формул, теорем и умение решать уравнения за 15 минут.",,ru,https://stepik.org/course/288219
288218,"Python реальная практика, все что нужно в 2026 + Про Вайбкодинг","Современный Python от синтаксиса до продакшена: FastAPI, async, тесты, базы.
Полный AI-блок: LLM, RAG, агенты, MCP. 
Отдельный модуль про вайбкодинг — работа с Cursor, Claude Code и Copilot. Плюс продвинутые треки: распределённые системы, data engineering и MLOps.",8567.00,ru,https://stepik.org/course/288218
288217,Основы цифровой грамотности для начинающих,"Научим уверенно пользоваться компьютером и интернетом: работать с браузером, электронной почтой и мессенджерами, проводить видеозвонки, искать информацию, защищать данные и применять правила цифровой гигиены.

Для кого: для начинающих пользователей и пожилых людей.
",,ru,https://stepik.org/course/288217
288210,Цифровая грамотность и безопасность в повседневной жизни,"Практический курс, который научит уверенно и безопасно жить в цифровом мире. Вы узнаете, как проверять информацию, защищаться от фишинга и мошенников, правильно использовать ИИ, сохранять приватность и поддерживать психическое здоровье в интернете.
За 3–5 часов вы получите полезные навыки: сильные пароли, двухфакторная защита, цифровая этика, правило 3-2-1 и многое другое. Простой язык, реальные примеры 2026 года и тесты для закрепления.
",,ru,https://stepik.org/course/288210
288205,Data Storytelling на Python,"Курс посвящен применению Python для текстового и статистического анализа художественных произведений, их сюжета и лора. Вы научитесь извлекать данные из текстов и превращать их в увлекательные аналитические истории.",,ru,https://stepik.org/course/288205
288197,Как работает AI: курс для всех,"Вводный курс для тех, кто хочет спокойно и без технического перегруза разобраться, как работают современные AI-инструменты и как использовать их в обычной жизни, учёбе, работе и творческих задачах.

Курс объясняет AI простым языком: от истории развития нейросетей и появления ChatGPT до базовых принципов работы больших языковых моделей. Участники узнают, что такое LLM, токены, контекстное окно, температура, промпты, системные инструкции и тп.",,ru,https://stepik.org/course/288197
288195,Искусственный интеллект. Начало,"Освойте ИИ с нуля и научитесь использовать ChatGPT для работы, бизнеса и повседневных задач. В программе — основы искусственного интеллекта, эффективная работа с нейросетями, создание сильных промптов и практические сценарии применения. Минимум теории, максимум практики, реальных кейсов и навыков, которые можно применять сразу после обучения.",1749.00,ru,https://stepik.org/course/288195
288194,Электронная доверенность,"В этом курсе вы подробно изучите, что такое электронная доверенность, как она работает, какие технологии лежат в ее основе, а также какие существуют преимущества и риски при ее использовании. Мы разберем различные сценарии применения электронных доверенностей в бизнесе и государственном управлении, а также научимся обеспечивать их надежность и подлинность.",,ru,https://stepik.org/course/288194
288193,География понятно: от координат до экологии,"Этот курс — практическое введение в географию. Вы научитесь читать карты, определять координаты, разбираться в природных процессах, находить на карте страны и регионы России, а также понимать экологические проблемы.
Курс состоит из 4 модулей и 20 тем. Каждая тема — это короткий урок с теорией, картами, видео и тестом.
Всё построено так, чтобы было понятно новичку, но полезно и тем, кто хочет систематизировать знания.",,ru,https://stepik.org/course/288193
288189,Суперспорт:Легкая атлетика в действии,"Возраст участников: 8–12 лет.
Теоретическая подготовка:
история лёгкой атлетики
правила соревнований по лёгкой атлетике.
Практическая подготовка:
написание тестов для закрепления материала.",,ru,https://stepik.org/course/288189
288188,"Региональный фестиваль ""Первый шаг"". Пробное задание 2026","Этот курс создан специально для того, чтобы помочь вам познакомиться с интерфейсом и функциями платформы Stepik . Здесь вы сможете на практике убедиться, как проходит обучение, выполнение задач и проверка ваших знаний.",,ru,https://stepik.org/course/288188
288182,Управление некоммерческой организацией,"Программа «Управление некоммерческой организацией» разработана ресурсным центром поддержки НКО «Атлас НКО» при грантовой поддержке АНО «Агентство развития гражданских инициатив Ростовской области». Программа направлена на формирование системных управленческих компетенций у руководителей и специалистов некоммерческого сектора, обеспечивающих устойчивость, прозрачность и эффективность деятельности организаций.",,ru,https://stepik.org/course/288182
288179,Таблица умножения и деления с числом 6,"Данная интерактивная тетрадь на платформе Stepik предназначена для закрепления таблицы умножения и деления на 6. Она включает 7 модулей: от повторения основ до итогового теста. В каждом модуле есть короткие видеообъяснения, инфографика, игровые тренажёры («Пчёлки и соты», «Найди пару») и численные задачи. Творческая мастерская позволяет рисовать, вести дневник наблюдений и придумывать свои задачи. Встроенная оценочная система а",,ru,https://stepik.org/course/288179
288178,Сохранение адаптационно-когнитивных навыков в эпоху ИИ,"Наш курс на Stepik — это практический мини-проект, который помогает не «выключить мозг» в эпоху пост-правды и активного развития генеративного ИИ. Мы разбираем, как нейросети меняют способ получения информации, почему легко попасться на фейки или цифровые манипуляции, и какие именно когнитивные навыки при этом теряются. Внутри — короткие модули, практика проверки фактов, задания на критическое мышление и разбор реальных сценариев работы с ИИ.",,ru,https://stepik.org/course/288178
288172,CRM-легкость: как не усложнять коммуникацию в июне,"Вы заложили фундамент в январе. Запустили рост в феврале. Усилили результат в марте. Перешли к системе в апреле. Удержали базу в мае. Теперь — время легкости.

Этот курс — о том, как перестроить коммуникацию под летний ритм: переключиться с продаж на вдохновение, заменить сложные механики готовыми наборами, а давление — визуальной легкостью.",,ru,https://stepik.org/course/288172
288165,Лавниканцева Вера 1232,"Курс знакомит учащихся 3 класса с творчеством русского поэта Ивана Захаровича Сурикова и его стихотворениями «Детство» и «Зима». В интерактивной, игровой форме дети погружаются в мир зимних забав, деревенского детства и красоты русской природы.

Вместе с персонажем-гидом Снеговичком-Знайкой ребёнок проходит 7 основных разделов: от актуализации знаний до итогового теста. Внутри каждого раздела – видео, аудио, картинки, игры, тесты и творческие задания.",,ru,https://stepik.org/course/288165
288150,Математика для гуманитариев. ,"Математика — это не страшно. Страшно — когда её объясняют скучно.
Вы когда-нибудь чувствовали себя ""гуманитарием"", глядя на формулу? Или, может быть, Вам нужно освежить знания для работы, учебы или помощи детям с уроками, но школьные учебники вызывают тоску?
Этот курс создан для тех, кто хочет понять логику математики, а не просто зазубрить правила. Мы пройдем путь от устройства чисел до загадочных интегралов и объемных фигур, используя простые аналогии, шутки и мемы.",,ru,https://stepik.org/course/288150
288146,цифр тех,"надо шарить за выдающихся людей современности лютый подшар 
Погрузитесь в историю одного из самых противоречивых и скандальных финансистов современности. Курс раскрывает биографию Джеффри Эпштейна от начала карьеры до громких судебных процессов, анализируя:

профессиональный путь и становление в финансовом мире;

формирование элитного круга общения;

хронологию уголовных обвинений и судебных разбирательств;

влияние дела Эпштейна на правовую систему и общественное мнение.

Для слушателей, интересующихся сов",,ru,https://stepik.org/course/288146
288141,Окружающий мир для 2 класса,"Рассказать о смене времен года, их основных признаках, изменениях в природе и жизни людей.
Почему летом жарко, а зимой холодно? Откуда берутся лужи весной? Почему осенью опадают листья, а птицы улетают на юг?
В этом курсе второклассники найдут ответы на эти и другие вопросы.",,ru,https://stepik.org/course/288141
288138,Отрицательные числа: от минуса до плюса,"Курс знакомит с миром отрицательных чисел через реальные примеры: термометр, долги, подземные этажи. Вы научитесь изображать числа на координатной прямой, сравнивать их и выполнять простые действия (сложение, вычитание) без ошибок. Курс включает тексты, иллюстрации и тесты для самопроверки
",,ru,https://stepik.org/course/288138
288135,Основы информатики,"Цель курса:
сформировать у учащихся базовые знания в области информационных технологий и практические навыки решения задач",,ru,https://stepik.org/course/288135
288132,Вводный курс по испанскому языку. Фонетика,"Этот курс создан для желающих начать изучать испанский язык с нуля или же для тех, кто хочет освежить свои знания фонетики.

Курс содержит 3 образовательных блока: 
1. Варианты испанского языка;
2. Гласные звуки, дифтонги, ударение;
3. Согласные и звуки 
А также 1 практический блок и готовый конспект по звукам и буквам испанского языка.",,ru,https://stepik.org/course/288132
288130,Методика исследования концепта,Курс разработан преподавателями кафедры иностранных языков №3 РЭУ им. Г.В. Плеханова с целью ознакомления студентов с основами работ по когнитивной лингвистике,,ru,https://stepik.org/course/288130
288129,Нагорная проповедь: древние наставления для жизни сегодня,"Практический мини-курс по Нагорной проповеди (Евангелие от Матфея, 5 глава). Разбираем ключевые стихи по строчкам: от блаженств до любви к врагам. Без богословского жаргона — только ясные толкования и вопросы для рефлексии. Вы научитесь применять древние наставления в современных ситуациях: в общении, работе, цифровом пространстве и внутренних кризисах. Формат: короткие степы/шаги = один стих + толкование + практика. Подходит для первого знакомства с текстом или углубления в уже известное.",,ru,https://stepik.org/course/288129
